"","diffMeth.per.chr.chr","diffMeth.per.chr.number.of.hypermethylated","diffMeth.per.chr.percentage.of.hypermethylated","diffMeth.per.chr.number.of.hypomethylated","diffMeth.per.chr.percentage.of.hypomethylated","diffMeth.all.number.of.hypermethylated","diffMeth.all.percentage.of.hypermethylated","diffMeth.all.number.of.hypomethylated","diffMeth.all.percentage.of.hypomethylated"
"3231","scaffold1",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3232","scaffold10",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3233","scaffold100",1,0.0089118616879066,1,0.0089118616879066,409,0.00784909623126316,317,0.00608352935283722
"3234","scaffold1000",0,0,1,0.0333444481493831,409,0.00784909623126316,317,0.00608352935283722
"3235","scaffold1001",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3236","scaffold1002",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3237","scaffold1004",0,0,1,0.0181422351233672,409,0.00784909623126316,317,0.00608352935283722
"3238","scaffold1005",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3239","scaffold1006",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3240","scaffold1007",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3241","scaffold1008",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3242","scaffold1009",2,0.0124069478908189,0,0,409,0.00784909623126316,317,0.00608352935283722
"3243","scaffold101",1,0.0177588350204227,0,0,409,0.00784909623126316,317,0.00608352935283722
"3244","scaffold1010",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3245","scaffold1011",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3246","scaffold1013",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3247","scaffold1014",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3248","scaffold1015",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3249","scaffold1016",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3250","scaffold1017",1,0.0101801893515219,0,0,409,0.00784909623126316,317,0.00608352935283722
"3251","scaffold1018",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3252","scaffold102",1,0.0057319729450877,10,0.057319729450877,409,0.00784909623126316,317,0.00608352935283722
"3253","scaffold1020",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3254","scaffold1021",2,0.0294681007809047,0,0,409,0.00784909623126316,317,0.00608352935283722
"3255","scaffold1022",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3256","scaffold1024",4,0.0225136488996454,1,0.00562841222491135,409,0.00784909623126316,317,0.00608352935283722
"3257","scaffold1025",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3258","scaffold1026",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3259","scaffold1027",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3260","scaffold1028",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3261","scaffold1029",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3262","scaffold103",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3263","scaffold1030",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3264","scaffold1031",1,0.0163773337700622,0,0,409,0.00784909623126316,317,0.00608352935283722
"3265","scaffold1032",1,0.013798813302056,0,0,409,0.00784909623126316,317,0.00608352935283722
"3266","scaffold1033",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3267","scaffold1034",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3268","scaffold1035",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3269","scaffold1036",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3270","scaffold1037",0,0,3,0.0549450549450549,409,0.00784909623126316,317,0.00608352935283722
"3271","scaffold1038",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3272","scaffold1039",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3273","scaffold104",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3274","scaffold1040",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3275","scaffold1041",1,0.0315059861373661,0,0,409,0.00784909623126316,317,0.00608352935283722
"3276","scaffold1042",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3277","scaffold1043",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3278","scaffold1044",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3279","scaffold1045",2,0.208550573514077,0,0,409,0.00784909623126316,317,0.00608352935283722
"3280","scaffold1046",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3281","scaffold1047",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3282","scaffold1048",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3283","scaffold105",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3284","scaffold1050",2,0.102722136620442,0,0,409,0.00784909623126316,317,0.00608352935283722
"3285","scaffold1051",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3286","scaffold1052",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3287","scaffold1053",0,0,1,0.0288850375505488,409,0.00784909623126316,317,0.00608352935283722
"3288","scaffold1054",1,0.0273000273000273,0,0,409,0.00784909623126316,317,0.00608352935283722
"3289","scaffold1055",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3290","scaffold1056",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3291","scaffold1057",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3292","scaffold1058",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3293","scaffold106",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3294","scaffold1060",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3295","scaffold1061",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3296","scaffold1062",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3297","scaffold1064",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3298","scaffold1065",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3299","scaffold1066",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3300","scaffold1067",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3301","scaffold1068",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3302","scaffold1069",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3303","scaffold107",2,0.0245459008345606,1,0.0122729504172803,409,0.00784909623126316,317,0.00608352935283722
"3304","scaffold1070",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3305","scaffold1071",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3306","scaffold1072",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3307","scaffold1073",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3308","scaffold1074",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3309","scaffold1075",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3310","scaffold1076",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3311","scaffold1077",1,0.0196155355041193,0,0,409,0.00784909623126316,317,0.00608352935283722
"3312","scaffold1078",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3313","scaffold1079",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3314","scaffold108",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3315","scaffold1080",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3316","scaffold1081",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3317","scaffold1082",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3318","scaffold1083",0,0,1,0.0204876049989756,409,0.00784909623126316,317,0.00608352935283722
"3319","scaffold1084",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3320","scaffold1085",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3321","scaffold1086",1,0.0169894665307509,2,0.0339789330615019,409,0.00784909623126316,317,0.00608352935283722
"3322","scaffold1087",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3323","scaffold1088",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3324","scaffold1089",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3325","scaffold109",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3326","scaffold1090",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3327","scaffold1091",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3328","scaffold1092",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3329","scaffold1093",0,0,2,0.0316605983853095,409,0.00784909623126316,317,0.00608352935283722
"3330","scaffold1094",0,0,1,0.0175407823188914,409,0.00784909623126316,317,0.00608352935283722
"3331","scaffold1095",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3332","scaffold1096",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3333","scaffold1097",1,0.0111370976723466,0,0,409,0.00784909623126316,317,0.00608352935283722
"3334","scaffold1098",0,0,1,0.149700598802395,409,0.00784909623126316,317,0.00608352935283722
"3335","scaffold1099",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3336","scaffold11",2,0.0408997955010225,0,0,409,0.00784909623126316,317,0.00608352935283722
"3337","scaffold110",1,0.0458085203847916,0,0,409,0.00784909623126316,317,0.00608352935283722
"3338","scaffold1100",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3339","scaffold1101",2,0.0295115832964439,0,0,409,0.00784909623126316,317,0.00608352935283722
"3340","scaffold1102",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3341","scaffold1103",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3342","scaffold1104",1,0.0186532363365044,0,0,409,0.00784909623126316,317,0.00608352935283722
"3343","scaffold1105",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3344","scaffold1106",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3345","scaffold1107",0,0,1,0.101010101010101,409,0.00784909623126316,317,0.00608352935283722
"3346","scaffold1108",1,0.0155690487311225,1,0.0155690487311225,409,0.00784909623126316,317,0.00608352935283722
"3347","scaffold1109",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3348","scaffold111",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3349","scaffold1110",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3350","scaffold1111",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3351","scaffold1112",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3352","scaffold1113",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3353","scaffold1114",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3354","scaffold1115",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3355","scaffold1116",1,0.0420168067226891,0,0,409,0.00784909623126316,317,0.00608352935283722
"3356","scaffold1117",2,0.322061191626409,0,0,409,0.00784909623126316,317,0.00608352935283722
"3357","scaffold1119",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3358","scaffold112",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3359","scaffold1120",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3360","scaffold1121",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3361","scaffold1122",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3362","scaffold1123",0,0,1,0.02460024600246,409,0.00784909623126316,317,0.00608352935283722
"3363","scaffold1124",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3364","scaffold1125",2,0.0696136442742778,0,0,409,0.00784909623126316,317,0.00608352935283722
"3365","scaffold1127",1,0.0419991600167997,0,0,409,0.00784909623126316,317,0.00608352935283722
"3366","scaffold1128",0,0,1,0.177935943060498,409,0.00784909623126316,317,0.00608352935283722
"3367","scaffold1129",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3368","scaffold113",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3369","scaffold1130",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3370","scaffold1131",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3371","scaffold1132",0,0,1,0.012911555842479,409,0.00784909623126316,317,0.00608352935283722
"3372","scaffold1133",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3373","scaffold1134",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3374","scaffold1135",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3375","scaffold1136",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3376","scaffold1137",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3377","scaffold1138",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3378","scaffold1139",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3379","scaffold114",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3380","scaffold1140",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3381","scaffold1141",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3382","scaffold1142",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3383","scaffold1143",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3384","scaffold1144",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3385","scaffold1145",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3386","scaffold1146",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3387","scaffold1147",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3388","scaffold1148",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3389","scaffold1149",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3390","scaffold115",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3391","scaffold1150",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3392","scaffold1153",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3393","scaffold1154",1,0.00739480884419138,2,0.0147896176883828,409,0.00784909623126316,317,0.00608352935283722
"3394","scaffold1155",1,0.0529380624669137,0,0,409,0.00784909623126316,317,0.00608352935283722
"3395","scaffold1156",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3396","scaffold1157",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3397","scaffold1159",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3398","scaffold116",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3399","scaffold1160",1,0.0162813415825464,0,0,409,0.00784909623126316,317,0.00608352935283722
"3400","scaffold1161",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3401","scaffold1163",0,0,1,0.0394011032308905,409,0.00784909623126316,317,0.00608352935283722
"3402","scaffold1164",0,0,5,0.109217999126256,409,0.00784909623126316,317,0.00608352935283722
"3403","scaffold1165",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3404","scaffold1166",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3405","scaffold1168",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3406","scaffold1169",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3407","scaffold117",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3408","scaffold1170",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3409","scaffold1171",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3410","scaffold1172",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3411","scaffold1173",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3412","scaffold1174",0,0,1,0.0079126444057604,409,0.00784909623126316,317,0.00608352935283722
"3413","scaffold1175",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3414","scaffold1177",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3415","scaffold1178",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3416","scaffold1179",2,0.011976765075753,1,0.00598838253787652,409,0.00784909623126316,317,0.00608352935283722
"3417","scaffold118",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3418","scaffold1180",0,0,1,0.135869565217391,409,0.00784909623126316,317,0.00608352935283722
"3419","scaffold1181",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3420","scaffold1182",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3421","scaffold1183",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3422","scaffold1184",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3423","scaffold1185",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3424","scaffold1186",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3425","scaffold1187",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3426","scaffold1188",2,0.0183166956681015,1,0.00915834783405074,409,0.00784909623126316,317,0.00608352935283722
"3427","scaffold1189",0,0,3,0.0337723741979061,409,0.00784909623126316,317,0.00608352935283722
"3428","scaffold119",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3429","scaffold1190",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3430","scaffold1191",0,0,1,0.0938967136150235,409,0.00784909623126316,317,0.00608352935283722
"3431","scaffold1192",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3432","scaffold1193",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3433","scaffold1194",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3434","scaffold1195",1,0.0420521446593776,0,0,409,0.00784909623126316,317,0.00608352935283722
"3435","scaffold1196",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3436","scaffold1197",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3437","scaffold1198",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3438","scaffold1199",1,0.0816993464052288,0,0,409,0.00784909623126316,317,0.00608352935283722
"3439","scaffold12",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3440","scaffold120",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3441","scaffold1200",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3442","scaffold1202",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3443","scaffold1203",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3444","scaffold1204",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3445","scaffold1205",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3446","scaffold1206",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3447","scaffold1207",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3448","scaffold1208",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3449","scaffold1209",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3450","scaffold121",1,0.00986387847701716,1,0.00986387847701716,409,0.00784909623126316,317,0.00608352935283722
"3451","scaffold1210",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3452","scaffold1212",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3453","scaffold1213",1,0.0069536193588763,1,0.0069536193588763,409,0.00784909623126316,317,0.00608352935283722
"3454","scaffold1214",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3455","scaffold1215",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3456","scaffold1216",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"3457","scaffold1217",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3458","scaffold1218",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"3459","scaffold1219",0,0,1,0.00996611520829181,409,0.00784909623126316,317,0.00608352935283722
